CustomerID,Recency,Frequency,Monetary,cluster
15192,119,3,1044.32,0
15193,60,1,499.32,0
15194,3,15,7616.53,2
15195,2,1,3861.0,0
15197,10,3,1079.61,0
15198,92,2,193.64,0
15199,59,4,1268.7,0
15201,87,5,1236.54,0
15203,25,6,1827.8,0
15204,357,1,316.58,1
15205,85,2,653.24,0
15206,10,4,420.3,0
15208,1,5,870.12,0
15210,225,1,331.18,1
15211,60,2,894.41,0
15212,241,1,101.8,1
15213,318,2,328.35,1
15214,1,8,1661.44,0
15215,46,3,734.94,0
15216,87,1,96.6,0
15218,10,11,5756.89,2
15219,176,1,305.75,1
15220,51,6,1778.96,0
15221,366,1,403.25,1
15222,318,1,585.0,1
15223,225,2,755.75,1
15224,358,2,322.08,1
15225,234,1,409.4,1
15226,310,1,154.41,1
15227,36,5,1219.4,0
15228,66,4,3386.71,0
15230,239,2,429.6,1
15232,113,2,612.06,0
15234,276,1,197.0,1
15235,217,12,2247.51,1
15236,298,1,321.05,1
15237,1,4,1412.32,0
15238,29,3,1071.99,0
15239,10,2,780.59,0
15240,44,5,1706.57,0
15241,66,8,1756.44,0
15243,74,1,316.68,0
15244,65,2,631.57,0
15245,134,3,2515.84,0
15246,238,2,514.15,1
15247,122,1,356.0,0
15249,31,13,6688.46,2
15251,9,11,9370.52,2
15252,36,2,740.78,0
15253,16,5,918.2,0
15254,127,1,300.36,0
15255,66,1,890.85,0
15256,148,1,98.45,1
15257,283,1,317.15,1
15258,168,2,623.16,1
15260,100,7,1810.77,0
15261,135,1,254.82,0
15262,323,1,178.95,1
15263,106,1,156.51,0
15264,64,1,393.74,0
15265,151,2,1506.12,0
15266,338,1,119.3,1
15267,22,5,1717.36,0
15269,23,1,408.8,0
15270,15,7,2379.49,0
15271,7,15,2479.61,2
15272,57,2,721.94,0
15274,4,2,716.57,0
15275,37,1,615.14,0
15276,66,1,121.95,0
15277,46,1,255.9,0
15279,354,1,290.51,1
15280,172,1,113.12,1
15281,58,9,2332.15,0
15286,49,1,240.55,0
15287,22,2,486.69,0
15288,43,5,2306.52,0
15289,29,3,939.78,0
15290,4,18,7943.22,2
15291,25,14,4623.3,2
15292,201,1,175.84,1
15296,50,6,3672.86,0
15297,10,3,641.94,0
15298,2,12,4799.9,2
15299,67,6,3907.01,0
15300,64,1,496.44,0
15301,50,12,5029.55,2
15303,290,1,574.02,1
15304,60,8,694.4,0
15306,64,3,1174.35,0
15307,95,1,205.3,0
15308,274,1,310.47,1
15311,0,19,9370.52,2
15312,75,4,924.85,0
15313,110,1,52.0,0
15314,199,1,327.97,1
15315,64,2,570.5,0
15316,326,1,165.0,1
15318,3,1,312.62,0
15319,283,1,204.5,1
15320,44,1,267.13,0
15321,70,3,2748.31,0
15322,85,1,679.68,0
15325,103,1,161.19,0
15326,333,1,311.71,1
15327,52,1,208.75,0
15329,39,3,1049.7,0
15330,32,2,714.96,0
15332,366,4,1661.06,1
15333,208,1,1028.56,1
15334,156,3,347.02,1
15335,53,1,166.47,0
15339,66,2,574.07,0
15341,80,1,2020.52,0
15342,129,1,406.09,0
15343,87,1,364.5,0
15344,0,3,563.94,0
15345,45,1,393.54,0
15346,332,1,252.42,1
15347,366,1,201.6,1
15348,72,1,158.04,0
15349,158,2,454.01,1
15350,373,1,115.65,1
15351,12,7,1909.21,0
15353,254,2,763.22,1
15355,29,2,277.05,0
15356,31,10,2669.56,2
15358,4,19,8347.2,2
15360,39,1,427.93,0
15361,361,1,418.92,1
15363,372,1,326.0,1
15364,95,2,913.19,0
15365,25,7,2314.32,0
15366,75,2,602.51,0
15367,57,4,1877.59,0
15368,21,1,446.94,0
15370,40,7,2386.05,0
15372,137,1,2007.4,0
15373,8,12,2415.91,2
15374,128,1,168.0,0
15376,40,3,1209.76,0
15379,169,7,3703.29,0
15380,8,5,1690.26,0
15381,213,2,596.85,1
15382,14,6,5955.71,2
15384,169,2,642.41,1
15385,40,1,316.88,0
15386,186,1,394.14,1
15388,270,1,140.54,1
15389,172,1,500.0,1
15392,4,4,1535.53,0
15393,16,2,231.86,0
15394,9,4,2183.54,0
15395,325,1,107.45,1
15396,112,1,288.18,0
15397,289,1,94.0,1
15398,16,2,1345.53,0
15399,1,3,815.77,0
15400,92,5,716.2,0
15402,148,2,626.35,0
15405,189,1,349.1,1
15406,31,2,510.71,0
15407,33,4,1037.04,0
15408,264,1,267.18,1
15410,84,8,3450.84,0
15411,26,4,1338.98,0
15412,171,1,190.53,1
15414,9,3,774.9,0
15415,313,1,546.41,1
15416,64,4,3984.32,0
15417,85,1,508.8,0
15419,24,1,135.86,0
15421,58,4,950.36,0
15422,323,2,97.7,1
15423,38,1,43.5,0
15424,254,2,383.34,1
15426,19,5,1362.0,0
15427,33,3,1377.94,0
15428,15,1,93.78,0
15429,26,2,397.35,0
15432,23,1,171.19,0
15433,213,2,533.3,1
15434,8,5,1041.48,0
15435,22,1,149.29,0
15436,12,3,1022.14,0
15437,262,1,200.16,1
15438,131,1,156.58,0
15440,54,3,383.68,0
15442,248,1,594.0,1
15443,1,7,3190.27,0
15444,9,2,1405.41,0
15445,264,1,113.5,1
15447,330,1,155.17,1
15448,312,1,494.64,1
15449,26,3,974.52,0
15450,30,1,429.84,0
15452,29,3,518.23,0
15453,1,7,1355.17,0
15454,362,1,179.1,1
15456,283,3,421.96,1
15457,262,1,237.07,1
15458,25,1,161.64,0
15460,354,1,211.76,1
15462,94,3,234.6,0
15463,29,1,126.14,0
15464,338,1,1040.45,1
15465,19,18,7354.62,2
15466,85,1,334.53,0
15467,9,3,524.88,0
15468,51,2,467.51,0
15469,50,2,538.55,0
15471,2,1,439.48,0
15472,113,1,371.56,0
15473,14,7,1771.2,0
15475,77,1,454.11,0
15478,40,2,1358.42,0
15480,116,1,905.5,0
15482,15,11,9370.52,2
15483,161,4,218.66,1
15484,1,4,3586.51,0
15485,30,3,2554.0,0
15488,92,1,91.32,0
15489,22,3,1134.28,0
15491,95,6,3100.09,0
15492,28,2,659.46,0
15493,32,5,1905.02,0
15494,21,2,1261.93,0
15497,17,2,1262.2,0
15498,2,19,9370.52,2
15500,8,4,1131.56,0
15502,15,10,6923.98,2
15503,362,1,134.99,1
15504,81,1,52.83,0
15505,52,5,3610.96,0
15506,22,3,964.9,0
15507,171,1,459.36,1
15508,189,6,1000.27,1
15510,330,1,250.0,1
15511,11,5,891.83,0
15512,155,2,121.0,1
15513,33,19,9370.52,2
15514,12,11,3930.48,2
15516,44,3,62.43,0
15517,233,1,267.03,1
15518,64,8,1900.65,0
15520,1,1,343.5,0
15521,40,8,3000.2,0
15522,32,2,397.14,0
15523,84,1,412.01,0
15524,24,1,440.0,0
15525,2,3,641.15,0
15526,33,2,148.44,0
15527,18,8,2427.28,0
15528,254,1,229.33,1
15529,22,11,3933.92,2
15530,21,4,1492.27,0
15531,8,2,1937.34,0
15532,25,4,1538.63,0
15533,19,3,807.57,0
15535,173,4,469.4,1
15537,163,1,110.92,1
15539,7,1,538.46,0
15540,11,1,213.3,0
15541,114,1,85.13,0
15543,288,1,127.86,1
15544,9,9,3546.71,2
15545,54,2,285.22,0
15547,7,14,4866.36,2
15549,77,3,1665.91,0
15550,4,4,575.63,0
15551,36,1,436.06,0
15552,217,1,90.12,1
15553,60,1,420.63,0
15554,277,1,217.2,1
15555,12,16,4784.12,2
15556,24,1,279.77,0
15557,28,1,464.17,0
15561,11,4,800.59,0
15562,351,1,134.55,1
15563,22,3,1361.44,0
15565,50,2,173.16,0
15567,18,1,186.01,0
15568,2,3,758.29,0
15569,103,5,1375.71,0
15570,7,12,4135.87,2
15571,11,4,650.43,0
15572,4,7,2513.98,0
15573,31,2,567.93,0
15574,177,4,649.32,1
15576,37,1,902.07,0
15577,151,3,258.88,0
15578,162,1,127.1,1
15579,68,2,306.6,0
15581,156,10,713.23,0
15582,24,3,682.91,0
15584,23,4,716.61,0
15585,176,1,455.3,1
15587,50,4,913.68,0
15589,255,3,478.53,1
15592,46,1,388.58,0
15593,70,1,199.8,0
15594,15,5,1771.78,0
15596,100,5,1406.59,0
15597,35,1,324.57,0
15598,53,1,240.68,0
15599,26,2,761.74,0
15601,11,14,6776.56,2
15602,8,9,1297.87,0
15603,78,1,48.48,0
15604,52,1,216.39,0
15605,36,5,1198.23,0
15606,61,9,2920.16,2
15607,336,1,104.76,1
15608,28,4,1093.68,0
15609,184,1,298.48,1
15610,51,1,112.46,0
15611,9,11,1570.45,2
15612,36,2,195.15,0
15615,10,19,9370.52,2
15618,32,4,776.85,0
15619,10,1,336.4,0
15620,56,3,1553.18,0
15621,4,4,1293.03,0
15622,43,9,3709.56,2
15623,141,1,301.03,0
15624,116,4,588.13,0
15625,103,4,1534.26,0
15626,74,2,675.8,0
15628,4,9,2870.24,2
15630,45,2,1186.35,0
15632,15,8,3285.31,0
15634,17,1,243.55,0
15636,89,2,724.76,0
15637,52,1,223.36,0
15639,134,1,425.32,0
15640,4,15,9370.52,2
15641,105,4,1887.2,0
15643,191,3,664.0,1
15644,166,4,795.73,1
15645,18,1,611.59,0
15646,157,3,447.64,1
15648,204,2,621.65,1
15649,336,2,816.0,1
15651,36,3,646.3,0
15652,91,1,337.74,0
15653,92,2,877.44,0
15654,9,2,922.53,0
15655,243,1,560.67,1
15656,45,4,748.5,0
15657,22,1,30.0,0
15658,190,5,1024.1,1
15659,43,1,306.45,0
15660,25,9,1600.86,0
15661,317,2,309.8,1
15663,106,1,138.14,0
15664,50,1,386.43,0
15665,168,2,2202.41,1
15667,39,1,301.32,0
15668,217,1,76.32,1
15669,40,4,684.34,0
15670,296,1,173.05,1
15671,18,7,2657.13,0
15673,88,4,2619.04,0
15674,73,4,2111.89,0
15675,81,3,323.69,0
15676,18,3,3435.76,0
15677,49,1,657.23,0
15678,52,1,352.7,0
15679,24,4,781.28,0
15680,9,3,1333.68,0
15681,25,5,1426.16,0
15683,117,1,193.75,0
15687,8,9,2993.1,2
15689,119,2,254.1,0
15690,4,2,239.76,0
15691,252,1,136.8,1
15692,28,1,191.04,0
15694,0,13,6464.4,2
15695,266,2,409.98,1
15696,33,8,2685.76,0
15699,17,1,309.65,0
15700,172,2,696.68,1
15701,2,4,1515.86,0
15703,264,1,211.5,1
15704,140,4,2293.62,0
15705,201,1,143.1,1
15706,63,4,1060.56,0
15707,35,4,888.38,0
15708,40,7,3110.01,0
15709,283,1,133.25,1
15712,9,5,1072.36,0
15713,143,2,356.7,0
15714,11,2,329.18,0
15716,145,4,1083.41,0
15717,234,1,150.3,1
15719,32,13,5012.88,2
15720,24,1,598.73,0
15721,11,1,435.72,0
15722,35,5,2199.86,0
15723,364,1,178.3,1
15724,201,2,218.25,1
15725,15,1,415.25,0
15727,16,7,5139.16,2
15729,212,1,85.0,1
15730,65,3,1120.88,0
15732,212,2,294.12,1
15733,282,1,162.3,1
15734,114,2,1339.45,0
15737,14,7,1171.12,0
15738,18,16,4812.42,2
15739,66,1,449.12,0
15740,49,1,154.88,0
15743,16,4,767.46,0
15744,77,1,34.8,0
15745,19,4,1094.59,0
15746,134,1,196.88,0
15747,12,3,919.24,0
15748,40,1,139.41,0
15749,235,3,9370.52,2
15750,2,8,2460.62,0
15752,39,7,2615.82,0
15753,304,1,79.2,1
15754,51,3,458.57,0
15755,10,6,2364.25,0
15756,61,4,523.06,0
15757,65,2,714.42,0
15758,24,1,205.25,0
15759,218,3,253.04,1
15762,65,2,583.75,0
15763,31,2,1086.92,0
15764,88,6,3279.97,0
15766,64,1,315.06,0
15768,115,3,621.83,0
15769,7,19,9370.52,2
15773,5,1,635.68,0
15774,68,1,270.8,0
15775,245,1,104.9,1
15776,133,1,241.62,0
15777,241,4,1047.11,1
15780,183,3,475.28,1
15781,25,3,345.46,0
15782,9,3,2614.74,0
15783,10,1,246.3,0
15785,32,5,2328.97,0
15786,46,3,4905.8,0
15787,26,3,918.47,0
15789,358,1,351.3,1
15790,10,1,216.65,0
15791,43,2,1612.69,0
15793,14,3,965.61,0
15795,149,1,610.01,1
15796,1,8,2704.66,0
15797,113,3,2192.4,0
15799,75,3,884.14,0
15800,107,2,694.7,0
15801,46,3,1063.95,0
15803,51,1,415.82,0
15804,0,13,4206.39,2
15805,23,17,5447.88,2
15806,46,3,784.58,0
15807,50,3,903.9,0
15808,306,4,3571.32,1
15809,36,5,515.77,0
15810,78,4,1391.98,0
15811,22,6,2218.62,0
15812,107,5,1801.14,0
15813,207,2,1303.91,1
15814,16,4,1945.33,0
15815,63,5,2100.6,0
15819,49,4,1905.45,0
15820,319,1,206.98,1
15821,44,2,570.96,0
15822,3,2,885.47,0
15825,172,1,532.94,1
15826,56,3,1654.31,0
15827,73,14,1836.09,2
15829,99,2,636.14,0
15830,37,1,576.0,0
15831,58,3,787.52,0
15832,254,1,836.79,1
15834,70,4,2214.05,0
15835,44,4,954.09,0
15836,50,1,137.37,0
15837,64,1,391.98,0
15838,11,19,9370.52,2
15839,33,3,1048.49,0
15840,58,2,355.56,0
15841,72,4,1224.06,0
15843,303,1,118.95,1
15844,46,1,130.74,0
15845,17,8,3711.77,2
15847,38,2,389.27,0
15850,19,2,230.91,0
15852,186,2,160.71,1
15853,51,1,110.8,0
15854,4,12,2963.59,2
15855,136,5,712.24,0
15856,4,19,9370.52,2
15857,18,1,297.0,0
15858,15,5,1416.29,0
15860,40,8,953.11,0
15861,12,8,3128.48,0
15862,8,4,832.88,0
15863,25,2,68.84,0
15864,22,6,1936.32,0
15865,40,3,895.13,0
15866,101,1,193.25,0
15867,5,15,3801.1,2
15869,277,2,149.64,1
15870,32,1,348.79,0
15872,14,2,276.52,0
15874,63,7,4405.88,2
15877,1,2,488.23,0
15880,369,1,318.38,1
15881,312,5,501.39,1
15882,198,4,514.08,1
15883,2,2,396.48,0
15885,93,1,349.35,0
15886,60,1,181.09,0
15888,80,1,162.64,0
15889,156,2,380.32,1
15891,226,1,496.29,1
15894,253,2,252.3,1
15895,149,1,179.17,1
15897,194,2,195.13,1
15898,1,5,1378.78,0
15899,368,1,56.25,1
15900,23,1,325.4,0
15901,16,3,337.6,0
15903,9,7,5126.76,2
15904,8,1,164.68,0
15906,19,7,1567.69,0
15907,3,3,797.14,0
15909,173,1,191.94,1
15910,0,8,1225.58,0
15912,178,2,264.62,1
15916,16,8,1477.63,0
15917,247,1,123.1,1
15918,190,2,334.23,1
15919,19,2,433.64,0
15920,154,3,163.55,1
15921,172,1,310.03,1
15922,373,1,369.5,1
15923,372,1,127.08,1
15925,194,1,207.15,1
15930,67,1,426.63,0
15932,4,8,2495.87,0
15933,21,3,1107.46,0
15935,239,1,108.04,1
15937,64,1,145.35,0
15938,112,5,404.58,0
15939,89,14,6100.01,2
15940,311,1,35.8,1
15942,133,1,337.44,0
15944,276,1,325.1,1
15945,365,1,181.0,1
15947,82,1,1708.24,0
15948,8,2,955.24,0
15949,16,2,364.72,0
15950,31,4,1723.91,0
15951,8,2,708.22,0
15952,33,4,757.25,0
15953,15,8,1655.18,0
15955,24,14,4416.26,2
15957,31,1,428.89,0
15958,74,1,104.35,0
15963,19,2,470.76,0
15965,17,4,775.4,0
15967,23,2,376.53,0
15969,2,3,666.1,0
15970,303,1,314.1,1
15971,17,12,4194.9,2
15973,366,1,307.82,1
15974,39,7,3442.15,0
15975,84,1,371.01,0
15976,165,2,424.34,1
15977,17,2,1054.73,0
15978,77,1,1098.78,0
15980,88,3,2398.86,0
15981,24,8,3408.48,2
15983,22,4,1455.22,0
15984,2,10,2726.14,2
15985,123,2,1142.42,0
15986,30,1,168.12,0
15987,12,7,1414.26,0
15988,19,1,155.53,0
15990,44,2,792.11,0
15992,3,1,41.99,0
15993,8,7,2750.73,0
15994,54,1,401.47,0
15996,88,6,1004.48,0
15998,36,5,3070.47,0
16000,2,3,9370.52,2
16003,29,5,2735.37,0
16005,12,4,544.73,0
16006,211,1,101.4,1
16007,47,4,1685.68,0
16008,23,3,478.78,0
16009,22,4,952.36,0
16010,245,3,380.25,1
16011,8,16,3343.21,2
16012,35,3,1415.29,0
16013,3,19,9370.52,2
16014,37,3,631.28,0
16015,3,3,703.42,0
16016,3,8,1422.26,0
16017,47,1,211.88,0
16018,39,2,408.9,0
16019,46,9,3786.24,2
16020,16,3,851.01,0
16022,260,1,576.98,1
16023,46,3,719.81,0
16024,12,1,245.54,0
16025,29,1,439.66,0
16026,43,1,236.09,0
16027,91,6,934.62,0
16029,38,19,9370.52,2
16030,309,1,331.24,1
16031,92,2,546.86,0
16033,5,19,8741.24,2
16034,196,3,437.7,1
16036,87,2,758.92,0
16037,269,3,855.02,1
16038,7,3,471.78,0
16040,65,3,1313.55,0
16041,30,3,3166.4,0
16042,22,5,1157.67,0
16043,37,4,773.99,0
16045,119,4,1340.7,0
16048,373,2,256.44,1
16049,40,3,1038.38,0
16050,173,1,137.9,1
16052,54,1,362.06,0
16053,32,2,1511.95,0
16054,145,1,783.9,0
16055,220,1,134.8,1
16056,45,1,636.65,0
16057,16,7,2263.12,0
16059,65,6,1446.46,0
16062,9,4,1153.62,0
16063,260,1,335.32,1
16065,365,1,362.19,1
16066,16,5,1520.21,0
16070,22,2,852.15,0
16071,44,1,326.24,0
16072,288,1,584.32,1
16073,297,1,122.4,1
16076,3,10,2234.73,2
16078,283,1,79.2,1
16079,16,3,1352.0,0
16080,81,2,217.16,0
16081,56,5,2792.33,0
16083,100,2,1317.62,0
16084,299,1,436.18,1
16085,23,5,981.51,0
16086,59,5,1121.39,0
16091,154,2,315.06,1
16092,114,3,817.86,0
16093,106,1,17.0,0
16094,11,4,1078.23,0
16096,264,1,320.62,1
16097,240,1,185.05,1
16098,87,7,2005.63,0
16099,50,3,731.9,0
16101,70,1,1290.7,0
16102,42,3,1842.14,0
16103,7,6,1429.64,0
16104,61,1,294.06,0
16105,248,1,336.96,1
16106,65,1,108.38,0
16107,17,7,3204.16,0
16108,84,1,842.5,0
16109,218,2,611.88,1
16110,45,3,1304.42,0
16112,143,4,195.74,0
16113,183,1,161.38,1
16114,170,1,135.75,1
16115,9,8,1653.79,0
16116,211,1,612.78,1
16117,189,1,232.21,1
16119,8,2,423.36,0
16120,59,4,1309.14,0
16121,57,2,842.86,0
16122,73,4,684.42,0
16123,51,1,307.78,0
16124,317,1,249.0,1
16125,367,1,289.35,1
16126,29,4,6287.77,2
16127,39,1,656.25,0
16128,17,5,1880.22,0
16131,51,6,3506.54,0
16133,3,19,9370.52,2
16134,21,2,618.09,0
16135,262,1,517.55,1
16136,59,3,709.38,0
16139,18,3,635.41,0
16140,65,2,725.18,0
16141,88,1,620.4,0
16142,249,1,535.34,1
16143,3,6,2424.94,0
16144,246,1,175.2,1
16145,8,11,3799.49,2
16146,157,3,734.13,1
16147,133,1,375.0,0
16148,296,1,76.32,1
16149,4,2,280.52,0
16150,42,5,2053.02,0
16152,268,1,1829.04,1
16153,49,5,1824.23,0
16156,8,9,3062.04,2
16157,15,3,656.69,0
16159,281,1,348.2,1
16160,65,2,1025.44,0
16161,1,19,5491.78,2
16162,252,1,37.4,1
16163,232,2,856.6,1
16164,17,3,822.48,0
16168,10,19,3787.6,2
16169,8,4,1822.97,0
16170,50,6,1885.05,0
16171,59,1,73.2,0
16172,95,5,1140.21,0
16173,15,6,1418.32,0
16174,126,3,1009.55,0
16175,94,4,1037.59,0
16177,50,1,331.95,0
16178,138,1,197.9,0
16179,60,1,215.83,0
16180,100,8,9370.52,2
16181,73,1,305.54,0
16182,72,4,6617.65,2
16183,67,1,338.71,0
16184,64,6,1158.79,0
16185,16,2,529.41,0
16186,22,12,4006.94,2
16187,31,15,6911.44,2
16188,44,4,981.86,0
16189,15,2,215.48,0
16190,40,1,215.08,0
16191,2,13,5180.52,2
16193,236,1,314.45,1
16198,75,1,400.68,0
16200,4,2,1058.77,0
16201,3,4,1863.47,0
16202,360,1,365.27,1
16203,58,4,592.9,0
16204,23,1,362.65,0
16205,30,4,747.28,0
16206,54,4,537.06,0
16207,25,1,394.38,0
16208,44,2,664.26,0
16209,88,5,2262.62,0
16210,1,17,9370.52,2
16211,88,1,547.02,0
16212,19,2,690.34,0
16213,78,1,159.0,0
16214,170,3,1062.75,1
16215,80,1,242.35,0
16216,267,1,914.93,1
16217,235,2,304.25,1
16218,29,7,3084.68,0
16221,36,3,856.86,0
16222,318,1,700.93,1
16224,57,4,1295.3,0
16225,44,5,1096.32,0
16226,203,3,255.12,1
16227,225,1,314.22,1
16229,87,2,1010.6,0
16230,189,2,542.03,1
16232,43,4,990.88,0
16233,71,3,536.68,0
16235,40,4,857.31,0
16236,78,1,432.2,0
16239,56,2,414.2,0
16240,24,2,3718.8,0
16241,9,13,2573.58,2
16242,8,7,3556.51,0
16243,33,2,409.1,0
16244,211,2,1522.75,1
16245,23,3,1413.66,0
16247,170,1,114.56,1
16248,61,1,152.94,0
16249,52,5,1800.07,0
16250,261,2,389.44,1
16253,66,2,3683.86,0
16255,16,8,2619.91,0
16256,266,1,752.43,1
16257,176,1,21.95,1
16258,45,5,5203.51,2
16260,50,1,1035.45,0
16261,17,4,710.25,0
16265,9,9,5347.0,2
16266,73,7,861.89,0
16268,71,2,617.65,0
16270,353,1,1141.24,1
16271,15,4,1365.04,0
16272,116,1,411.7,0
16274,373,1,325.35,1
16275,196,1,559.87,1
16276,176,1,810.6,1
16278,100,1,566.38,0
16279,21,3,1495.98,0
16281,72,1,2062.06,0
16282,339,1,168.3,1
16283,5,5,1569.11,0
16284,31,2,801.39,0
16287,169,1,142.5,1
16292,121,1,302.25,0
16293,21,10,2248.99,2
16295,9,4,1328.55,0
16297,268,1,301.9,1
16298,22,3,598.2,0
16302,126,1,233.22,0
16303,25,3,5360.63,0
16305,138,1,361.22,0
16306,213,6,632.27,1
16308,37,4,2560.0,0
16309,106,2,706.57,0
16311,17,2,616.26,0
16313,3,2,274.15,0
16315,330,1,226.37,1
16316,64,8,2938.91,0
16317,119,3,1341.65,0
16318,35,1,328.15,0
16319,217,1,404.4,1
16320,172,2,1038.46,1
16321,72,5,373.65,0
16322,1,2,326.75,0
16323,196,1,207.5,1
16324,128,3,388.5,0
16325,46,3,594.24,0
16326,5,14,2969.98,2
16327,14,6,3765.72,0
16330,17,3,251.91,0
16332,28,7,1572.4,0
16333,7,19,9370.52,2
16337,36,1,151.05,0
16338,157,1,214.8,1
16339,284,1,78.15,1
16340,107,1,519.55,0
16341,24,4,1971.87,0
16342,75,4,322.41,0
16343,16,2,286.68,0
16344,158,1,101.1,1
16345,44,1,555.51,0
16347,11,2,829.05,0
16348,32,7,1361.16,0
16349,290,1,53.5,1
16350,21,4,1116.47,0
16351,332,1,153.9,1
16352,17,2,494.44,0
16353,3,19,6675.71,2
16354,63,2,395.8,0
16356,197,3,211.77,1
16357,33,3,658.88,0
16358,1,4,2027.5,0
16359,7,9,1750.92,0
16360,4,6,3388.29,0
16361,9,4,885.76,0
16362,32,5,685.21,0
16363,53,1,109.36,0
16364,11,2,704.54,0
16365,17,9,1540.42,0
16366,18,1,327.3,0
16367,37,2,796.85,0
16368,2,2,462.39,0
16369,18,3,1535.08,0
16370,82,4,1283.26,0
16372,33,2,343.53,0
16374,66,2,452.48,0
16376,8,2,962.91,0
16377,267,1,676.2,1
16378,247,3,362.95,1
16379,4,4,2157.4,0
16380,61,1,1705.71,0
16383,74,2,619.16,0
16384,89,2,584.5,0
16385,60,3,553.83,0
16386,28,2,288.49,0
16387,322,1,94.36,1
16389,53,4,1382.07,0
16392,269,1,214.59,1
16393,2,13,3037.36,2
16394,56,5,1555.34,0
16395,60,5,1477.22,0
16398,154,2,1705.8,0
16399,19,2,405.67,0
16400,94,1,303.93,0
16401,1,12,4098.32,2
16402,264,2,287.3,1
16403,312,1,177.5,1
16404,70,1,443.05,0
16405,302,2,167.25,1
16406,18,1,145.63,0
16407,12,10,2032.43,0
16409,36,5,2017.08,0
16411,19,2,208.75,0
16412,53,1,120.15,0
16413,56,1,262.2,0
16414,21,2,126.25,0
16415,44,1,190.19,0
16416,26,3,1051.4,0
16418,44,3,586.97,0
16419,112,6,945.19,0
16422,17,19,9370.52,2
16423,24,1,346.12,0
16424,191,1,133.56,1
16425,302,1,302.7,1
16426,2,10,1819.27,0
16427,263,2,241.06,1
16429,106,1,284.55,0
16430,57,1,300.85,0
16431,213,3,603.75,1
16432,64,1,287.4,0
16433,28,1,184.26,0
16434,29,7,1501.35,0
16438,5,5,798.35,0
16440,7,5,3640.67,0
16441,67,2,381.2,0
16442,1,3,601.81,0
16444,46,4,654.67,0
16445,33,1,230.51,0
16446,205,1,4.95,1
16447,135,1,252.81,0
16448,198,1,177.09,1
16449,197,2,707.69,1
16450,149,1,311.92,1
16451,87,1,266.97,0
16454,64,1,5.9,0
16455,63,7,1841.18,0
16456,99,5,2157.99,0
16457,218,1,208.36,1
16458,2,18,3482.74,2
16460,28,3,807.74,0
16461,177,1,134.42,1
16462,73,3,136.0,0
16463,21,4,1422.4,0
16464,19,3,1282.64,0
16466,33,7,1588.46,0
16468,74,1,74.9,0
16469,23,4,600.41,0
16470,51,4,744.0,0
16471,274,1,223.95,1
16473,164,3,316.11,1
16474,7,7,1750.42,0
16475,88,4,544.3,0
16477,63,7,2494.46,0
16478,25,3,331.0,0
16479,10,2,300.83,0
16480,75,1,769.29,0
16482,15,1,220.62,0
16483,192,1,139.35,1
16484,173,2,404.3,1
16485,77,1,363.65,0
16488,33,3,498.8,0
16491,46,1,731.5,0
16493,79,4,1351.63,0
16494,296,1,826.53,1
16495,3,3,623.96,0
16496,8,3,1599.52,0
16497,49,6,2965.69,0
16498,161,2,100.97,1
16499,360,2,365.45,1
16500,4,6,400.86,0
16503,106,4,1431.93,0
16504,25,1,447.38,0
16505,31,1,777.6,0
16506,19,2,90.3,0
16509,296,1,363.7,1
16510,372,1,248.1,1
16511,21,3,884.4,0
16513,4,4,874.59,0
16515,52,5,1621.15,0
16516,30,1,101.7,0
16517,277,1,162.7,1
16518,61,2,484.32,0
16519,25,2,212.98,0
16520,186,3,1046.57,1
16523,1,19,9370.52,2
16525,2,19,9370.52,2
16526,171,1,290.36,1
16527,81,1,228.06,0
16528,3,1,244.41,0
16529,190,1,455.25,1
16531,22,7,1244.59,0
16532,17,3,6748.8,2
16533,19,3,1070.06,0
16535,5,1,593.75,0
16536,110,1,547.27,0
16539,2,4,1388.81,0
16542,53,1,119.62,0
16545,164,1,339.3,1
16546,290,2,787.15,1
16549,10,10,3921.01,2
16550,108,5,2298.97,0
16551,95,3,922.12,0
16552,242,2,379.73,1
16553,163,12,5719.82,2
16554,42,3,837.1,0
16555,35,2,285.89,0
16556,66,7,3313.79,0
16557,24,2,281.85,0
16558,0,19,8338.49,2
16560,26,2,841.41,0
16561,5,2,511.12,0
16563,53,1,1077.74,0
16565,364,1,173.7,1
16566,15,5,614.66,0
16567,194,2,865.6,1
16569,3,1,124.2,0
16570,15,10,3738.4,2
16571,26,3,1421.69,0
16572,127,3,1009.6,0
16573,84,2,663.61,0
16574,71,1,451.44,0
16581,182,1,105.84,1
16582,113,1,313.62,0
16583,373,1,233.45,1
16584,80,2,936.08,0
16586,248,1,463.95,1
16587,232,1,225.15,1
16589,71,3,459.24,0
16591,68,1,213.5,0
16592,4,16,4113.68,2
16593,50,3,330.03,0
16594,75,1,181.09,0
16595,61,1,360.16,0
16596,15,2,250.15,0
16597,4,1,90.04,0
16598,285,1,145.05,1
16600,4,6,813.52,0
16601,40,1,239.43,0
16602,36,1,528.08,0
16603,74,2,482.47,0
16607,17,14,3347.71,2
16609,15,7,5493.46,2
16610,219,1,75.66,1
16611,186,1,129.49,1
16612,32,4,1187.66,0
16613,70,1,618.59,0
16614,182,1,506.19,1
16616,15,2,500.42,0
16617,235,1,151.85,1
16618,31,5,2647.59,0
16619,263,1,226.21,1
16620,3,2,178.96,0
16621,51,4,813.48,0
